agency_cd	site_no	station_nm	dd_nu	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	335513116490603	003S002E07P003S	01	72019	2014-06-26 12:00:00	PDT	446.40		2015-06-07 05:54:04
USGS	335513116490603	003S002E07P003S	04	62611	2014-06-26 12:00:00	PDT	1508.13		2015-06-07 05:54:04
USGS	335513116490604	003S002E07P004S	01	72019	2014-06-26 13:00:00	PDT	449.22		2015-06-07 05:56:03
USGS	335513116490604	003S002E07P004S	04	62611	2014-06-26 13:00:00	PDT	1505.31		2015-06-07 05:56:03
USGS	335531116510401	003S001E11F001S	01	72019	2014-06-26 14:00:00	PDT	547.14		2015-06-07 05:58:04
USGS	335531116510401	003S001E11F001S	03	62611	2014-06-26 14:00:00	PDT	1646.82		2015-06-07 05:58:04
USGS	335531116510402	003S001E11F002S	01	72019	2014-06-26 14:00:00	PDT	546.11		2015-06-07 06:00:04
USGS	335531116510402	003S001E11F002S	03	62611	2014-06-26 14:00:00	PDT	1647.85		2015-06-07 06:00:04
USGS	335531116510403	003S001E11F003S	01	72019	2014-06-26 14:00:00	PDT	545.15		2015-06-07 06:03:05
USGS	335531116510403	003S001E11F003S	04	62611	2014-06-26 14:00:00	PDT	1648.81		2015-06-07 06:03:05
USGS	335531116510404	003S001E11F004S	01	72019	2014-06-26 15:00:00	PDT	544.91		2015-06-07 06:04:04
USGS	335531116510404	003S001E11F004S	03	62611	2014-06-26 15:00:00	PDT	1649.05		2015-06-07 06:04:04
USGS	335838116582504	002S001W22P006S	01	72019	2014-06-25 15:00:00	PDT	222.32		2015-06-07 06:14:04
USGS	335838116582504	002S001W22P006S	02	62611	2014-06-25 15:00:00	PDT	2688.11		2015-06-07 06:14:04
USGS	340040116373801	MISSION C PRECIP GAGE NR DESERT HOT SPRINGS CA	01	00045	2014-03-04 08:00:00	PST	0.00		2015-06-07 06:18:06
USGS	340046117020801	002S002W12H001S	01	72019	2015-06-10 10:00:00	PDT	356.58		2015-06-10 13:13:03
USGS	340046117020802	002S002W12H002S	01	72019	2015-06-10 10:00:00	PDT	356.43		2015-06-10 13:13:03
USGS	340046117020803	002S002W12H003S	01	72019	2015-06-10 10:00:00	PDT	355.75		2015-06-10 13:13:03
USGS	340046117020804	002S002W12H004S	01	72019	2015-06-10 10:00:00	PDT	352.89		2015-06-10 13:13:03
USGS	340130117054901	002S002W04L002S	01	72019	2015-06-10 10:45:00	PDT	325.67		2015-06-10 14:02:03
USGS	340130117054902	002S002W04L003S	01	72019	2015-03-23 05:15:00	PDT	***		2015-06-09 21:05:04
USGS	340130117054903	002S002W04L004S	01	72019	2015-06-10 10:45:00	PDT	323.20		2015-06-10 14:03:04
USGS	340130117054904	002S002W04L005S	01	72019	2015-06-10 10:45:00	PDT	324.95		2015-06-10 14:03:04
USGS	340130117054905	002S002W04L006S	01	72019	2015-06-10 10:45:00	PDT	131.13		2015-06-10 14:03:04
USGS	340136117033901	002S002W02F002S	01	72019	2015-06-10 10:45:00	PDT	318.49		2015-06-10 14:03:04
USGS	340136117033901	002S002W02F002S	02	62611	2015-06-10 10:45:00	PDT	2107.92		2015-06-10 14:03:04
USGS	340136117033902	002S002W02F003S	01	72019	2015-06-10 10:45:00	PDT	321.01		2015-06-10 14:03:04
USGS	340136117033902	002S002W02F003S	02	62611	2015-06-10 10:45:00	PDT	2105.39		2015-06-10 14:03:04
USGS	340136117033903	002S002W02F004S	01	72019	2015-06-10 10:45:00	PDT	286.10		2015-06-10 14:03:04
USGS	340136117033903	002S002W02F004S	02	62611	2015-06-10 10:45:00	PDT	2140.31		2015-06-10 14:03:04
USGS	340136117033904	002S002W02F005S	01	72019	2015-06-10 10:45:00	PDT	261.20		2015-06-10 14:03:04
USGS	340136117033904	002S002W02F005S	02	62611	2015-06-10 10:45:00	PDT	2165.21		2015-06-10 14:03:04
USGS	340136117033905	002S002W02F006S	01	72019	2015-06-10 10:45:00	PDT	261.13		2015-06-10 14:03:04
USGS	340136117033905	002S002W02F006S	02	62611	2015-06-10 10:45:00	PDT	2165.28		2015-06-10 14:03:04
USGS	340229116510601	BURNT CANYON C ABV DIV DAM NR BANNING CA	01	00060	2014-11-25 15:30:00	PST	0.49		2015-06-07 06:47:04
USGS	340229116510601	BURNT CANYON C ABV DIV DAM NR BANNING CA	02	00065	2014-11-25 15:30:00	PST	1.21		2015-06-07 06:47:04
USGS	340242116492901	WHITEWATER R DIV FLUME IN UP BURNT CYN NR BANNING	01	00060	2014-10-16 12:15:00	PST	0.70		2015-06-07 06:48:04
USGS	340242116492901	WHITEWATER R DIV FLUME IN UP BURNT CYN NR BANNING	02	00065	2014-10-16 12:15:00	PST	0.28		2015-06-07 06:48:04
USGS	340248117020901	001S002W36A002S	01	72019	2015-06-10 10:45:00	PDT	327.30		2015-06-10 13:56:03
USGS	340248117020902	001S002W36A003S	01	72019	2015-06-10 10:45:00	PDT	326.65		2015-06-10 13:56:03
USGS	340248117020903	001S002W36A004S	01	72019	2015-06-10 10:45:00	PDT	323.94		2015-06-10 13:56:03
USGS	340248117020904	001S002W36A005S	01	72019	2015-06-10 10:45:00	PDT	318.88		2015-06-10 13:56:03
USGS	340408117165301	001S004W22J001S	01	72019	2015-06-10 10:00:00	PDT	135.83		2015-06-10 13:13:03
USGS	340408117165302	001S004W22J002S	01	72019	2015-06-10 10:00:00	PDT	150.60		2015-06-10 13:13:03
USGS	340408117165303	001S004W22J003S	01	72019	2015-06-10 10:00:00	PDT	128.58		2015-06-10 13:13:03
USGS	340408117165304	001S004W22J004S	01	72019	2013-05-17 23:45:00	PDT	Dry		2015-06-07 07:06:03
USGS	340439117173902	001S004W22D002S	01	72019	2015-06-10 10:00:00	PDT	108.58		2015-06-10 13:05:03
USGS	340439117173904	001S004W22D004S	01	72019	2015-06-10 10:00:00	PDT	109.16		2015-06-10 13:05:03
USGS	340439117173905	001S004W22D005S	01	72019	2015-06-10 10:00:00	PDT	102.15		2015-06-10 13:05:03
USGS	340439117173906	001S004W22D006S	01	72019	2015-06-10 10:00:00	PDT	Eqp		2015-06-10 13:17:04
USGS	340439117173907	001S004W22D007S	01	72019	2013-09-30 23:45:00	PDT	Dry		2014-01-12 02:46:03
USGS	340503117104101	001S003W15K001S	01	72019	2015-06-10 10:15:00	PDT	230.67		2015-06-10 13:19:03
USGS	340503117104102	001S003W15K002S	01	72019	2015-06-10 10:15:00	PDT	230.32		2015-06-10 13:19:03
USGS	340503117104103	001S003W15K003S	01	72019	2015-06-10 10:15:00	PDT	229.81		2015-06-10 13:19:03
USGS	340503117104104	001S003W15K004S	01	72019	2015-06-10 10:15:00	PDT	229.57		2015-06-10 13:19:03
USGS	340503117104105	001S003W15K005S	01	72019	2015-06-10 10:15:00	PDT	Dry		2015-06-10 13:19:03
USGS	340521117212001	001S005W13B001S	01	72019	2015-06-10 10:45:00	PDT	264.26		2015-06-10 14:03:04
USGS	340521117212002	001S005W13B002S	01	72019	2015-06-10 10:45:00	PDT	270.42		2015-06-10 14:05:04
USGS	340521117212003	001S005W13B003S	01	72019	2015-06-10 10:45:00	PDT	282.56		2015-06-10 14:05:04
USGS	340521117212004	001S005W13B004S	01	72019	2015-06-10 10:45:00	PDT	281.72		2015-06-10 14:05:04
USGS	340521117212005	001S005W13B005S	01	72019	2015-06-10 10:45:00	PDT	273.90		2015-06-10 14:05:04
USGS	340541117074401	001S002W07Q001S	01	72019	2015-06-10 10:15:00	PDT	346.36		2015-06-10 13:32:04
USGS	340541117074402	001S002W07Q002S	01	72019	2015-06-10 10:15:00	PDT	343.00		2015-06-10 13:32:04
USGS	340541117074403	001S002W07Q003S	01	72019	2015-06-10 10:15:00	PDT	Dry		2015-06-10 13:32:04
USGS	340541117074404	001S002W07Q004S	01	72019	2015-06-10 10:15:00	PDT	Dry		2015-06-10 13:32:04
USGS	340541117074405	001S002W07Q005S	01	72019	2015-06-10 10:15:00	PDT	Dry		2015-06-10 13:32:04
USGS	340541117074406	001S002W07Q006S	01	72019	2015-06-10 10:15:00	PDT	Dry		2015-06-10 13:32:04
USGS	340615117170902	001S004W10B002S	01	72019	2015-06-10 10:15:00	PDT	163.76		2015-06-10 13:32:04
USGS	340615117170903	001S004W10B003S	01	72019	2015-06-10 10:15:00	PDT	124.17		2015-06-10 13:32:04
USGS	340615117170904	001S004W10B004S	01	72019	2015-06-10 10:15:00	PDT	61.58		2015-06-10 13:32:04
USGS	340655117184004	001S004W04E004S	01	72019	2015-06-10 10:30:00	PDT	Dry		2015-06-10 13:34:04
USGS	340655117184005	001S004W04E005S	01	72019	2015-06-10 10:30:00	PDT	Mnt		2015-06-10 13:34:04
USGS	340655117184006	001S004W04E006S	01	72019	2015-06-10 10:30:00	PDT	Mnt		2015-06-10 13:34:04
USGS	340707117162706	001S004W02D006S	01	72019	2015-06-10 10:15:00	PDT	216.68		2015-06-10 13:34:04
USGS	340707117162706	001S004W02D006S	02	62611	2015-06-10 10:15:00	PDT	861.91		2015-06-10 13:34:04
USGS	340707117162707	001S004W02D007S	01	72019	2015-06-10 10:15:00	PDT	212.31		2015-06-10 13:34:04
USGS	340707117162707	001S004W02D007S	02	62611	2015-06-10 10:15:00	PDT	866.28		2015-06-10 13:34:04
USGS	340707117162708	001S004W02D008S	01	72019	2015-06-10 10:15:00	PDT	166.74		2015-06-10 13:34:04
USGS	340707117162708	001S004W02D008S	02	62611	2015-06-10 10:15:00	PDT	911.85		2015-06-10 13:34:04
USGS	340716117230601	001S005W03A003S	01	72019	2015-06-10 10:45:00	PDT	396.00		2015-06-10 14:03:04
USGS	340716117230602	001S005W03A004S	01	72019	2015-06-10 10:45:00	PDT	396.46		2015-06-10 14:03:04
USGS	340716117230603	001S005W03A005S	01	72019	2015-06-10 10:45:00	PDT	396.00		2015-06-10 14:03:04
USGS	340716117230604	001S005W03A006S	01	72019	2015-06-10 10:45:00	PDT	396.41		2015-06-10 14:03:04
USGS	340716117230605	001S005W03A007S	01	72019	2015-06-10 10:45:00	PDT	396.23		2015-06-10 14:03:04
USGS	340716117230606	001S005W03A008S	01	72019	2009-03-05 23:45:00	PST	Dry		2015-06-07 10:01:22
USGS	340742117161701	GILBERT ST PRECIP GAGE A SAN BERNARDINO CA	01	00045	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:03:03
USGS	340751116222801	001N006E32G001S	01	72019	2012-07-18 13:00:00	PDT	366.89		2015-06-07 08:28:03
USGS	340800117235901	001N005W34D001S	01	72019	2015-06-10 10:45:00	PDT	499.12		2015-06-10 14:05:04
USGS	340800117235902	001N005W34D002S	01	72019	2015-06-10 09:45:00	PDT	498.42		2015-06-10 12:59:03
USGS	340800117235903	001N005W34D003S	01	72019	2015-06-10 09:45:00	PDT	498.53		2015-06-10 12:59:03
USGS	340800117235904	001N005W34D004S	01	72019	2015-03-31 13:15:00	PDT	Dry		2015-06-09 21:55:03
USGS	340804117221601	001N005W35B001S	01	72019	2015-06-10 10:00:00	PDT	330.36		2015-06-10 13:03:03
USGS	340804117221602	001N005W35B002S	01	72019	2015-06-10 10:00:00	PDT	330.39		2015-06-10 13:03:03
USGS	340804117221603	001N005W35B003S	01	72019	2015-06-10 10:00:00	PDT	316.07		2015-06-10 13:03:03
USGS	340804117221604	001N005W35B004S	01	72019	2015-06-10 10:00:00	PDT	316.86		2015-06-10 13:03:03
USGS	341509117312601	MF LYTLE C PRECIP GAGE NR LYTLE CREEK CA	01	00045	2015-06-10 10:45:00	PDT	0.00		2015-06-10 14:02:03
USGS	341512117102201	CEDAR GLEN PRECIP GAGE A LAKE ARROWHEAD CA	01	00045	2015-06-10 08:50:00	PST	0.00		2015-06-10 13:03:03
USGS	341545117124001	BERNINA DRIVE PRECIP GAGE A LAKE ARROWHEAD CA	01	00045	2015-06-10 08:50:00	PST	0.00		2015-06-10 13:03:03
USGS	341601116124801	002N007E11R001S	02	72019	2014-05-15 08:00:00	PST	415.01		2015-06-07 09:08:03
USGS	341601116124802	002N007E11R002S	01	72019	2014-05-15 09:00:00	PDT	245.64		2015-06-07 09:10:03
USGS	341602117110401	WILLOW C PRECIP GAGE A LAKE ARROWHEAD CA	01	00045	2015-06-10 08:50:00	PST	0.00		2015-06-10 13:03:03
USGS	341741116132501	002N007E02C001S	01	72019	2014-05-15 09:00:00	PDT	184.53		2015-06-07 09:20:05
USGS	341826116164501	003N007E32D001S	01	72019	2014-05-15 09:00:00	PDT	322.96		2015-06-07 09:22:04
USGS	341829116164401	003N007E32D003S	01	72019	2014-05-15 05:00:00	PDT	360.14		2015-06-07 09:24:02
USGS	342630119442301	004N027W08M005S	01	72019	2015-06-10 10:30:00	PDT	141.20		2015-06-10 13:41:03
USGS	342630119442301	004N027W08M005S	03	62611	2015-06-10 10:30:00	PDT	71.96		2015-06-10 13:41:03
USGS	343120118533301	REDROCK C PRECIP GAGE NR FILLMORE CA	01	00045	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:05:03
USGS	343515118101401	006N012W29B001S	02	72019	2014-12-30 14:00:00	PST	109.64		2015-06-07 09:36:04
USGS	343515118101401	006N012W29B001S	03	62611	2014-12-30 14:00:00	PST	2635.75		2015-06-07 09:36:04
USGS	343522118095701	006N012W20R001S	02	72019	2014-12-30 14:00:00	PST	281.04		2015-06-07 09:38:03
USGS	343522118095701	006N012W20R001S	03	62611	2014-12-30 14:00:00	PST	2448.61		2015-06-07 09:38:03
USGS	344327114313001	007N023E01K001S	01	72019	2014-05-08 13:00:00	PDT	94.044		2015-06-06 16:04:04
USGS	344825119271001	008N024W07A001S	01	72019	2012-11-28 23:45:00	PST	100.25		2015-06-07 09:44:02
USGS	344835117531305	008N010W01Q005S	02	50012	2012-07-25 11:00:00	PST	0.93530		2015-06-07 09:47:03
USGS	345100119290002	009N024W19D001S	01	72019	2013-08-18 23:45:00	PDT	98.91		2015-06-07 09:48:05
USGS	345351119323101	009N025W03B001S	01	72019	2013-11-25 23:00:00	PST	606.51		2015-06-07 09:50:04
USGS	345351119323102	009N025W03B002S	01	72019	2012-11-28 23:00:00	PST	595.27		2015-06-07 09:52:04
USGS	345351119323103	009N025W03B003S	01	72019	2012-11-28 23:00:00	PST	595.37		2015-06-07 09:54:03
USGS	345351119323104	009N025W03B004S	01	72019	2012-08-15 23:00:00	PDT	590.53		2015-06-07 09:56:03
USGS	345359119392701	010N026W34N001S	01	72019	2012-12-04 23:45:00	PST	288.84		2015-06-07 09:58:04
USGS	345359119392702	010N026W34N002S	01	72019	2013-11-18 23:45:00	PST	294.00		2015-06-07 10:00:03
USGS	345359119392703	010N026W34N003S	01	72019	2012-12-04 23:45:00	PST	293.85		2015-06-07 10:03:04
USGS	345359119392704	010N026W34N004S	01	72019	2012-12-04 23:45:00	PST	289.90		2015-06-07 10:04:02
USGS	345538119332201	010N025W21Q002S	01	72019	2012-08-15 23:00:00	PDT	501.10		2015-06-07 10:06:02
USGS	345552119354201	010N025W19P002S	01	72019	2012-11-26 23:45:00	PST	414.50		2015-06-07 10:08:04
USGS	345552119354202	010N025W19P003S	01	72019	2013-11-20 23:45:00	PST	434.09		2015-06-07 10:10:03
USGS	345552119354203	010N025W19P004S	01	72019	2012-11-26 23:45:00	PST	419.24		2015-06-07 10:12:03
USGS	345552119354204	010N025W19P005S	01	72019	2012-11-26 23:45:00	PST	422.60		2015-06-07 10:14:03
USGS	345600119400001	010N026W17R002S	01	72019	2012-06-10 23:45:00	PDT	219.24		2015-06-07 10:17:03
USGS	361334120035101	020S018E06D001M	01	50012	2015-05-08 07:00:00	PST	0.25441		2015-06-07 10:18:04
USGS	361334120035101	020S018E06D001M	06	72019	2015-05-08 07:00:00	PST	551.12		2015-06-07 10:18:04
USGS	361334120035101	020S018E06D001M	08	62611	2015-05-08 07:00:00	PST	-234.12		2015-06-07 10:18:04
USGS	361935120134501	018S016E33A001M	01	50012	2015-05-08 09:00:00	PST	0.35083		2015-06-07 10:20:05
USGS	361935120134501	018S016E33A001M	06	72019	2015-05-08 09:00:00	PST	436.95		2015-06-07 10:20:05
USGS	364200119420001	014S021E17Q001M	01	00010	2015-04-14 11:00:00	PDT	24.4		2015-06-07 10:22:03
USGS	364200119420001	014S021E17Q001M	02	00095	2015-04-14 11:00:00	PDT	314		2015-06-07 10:22:03
USGS	364200119420001	014S021E17Q001M	04	00400	2015-04-14 11:00:00	PDT	8.1		2015-06-07 10:22:03
USGS	364200119420001	014S021E17Q001M	06	00300	2015-04-14 11:00:00	PDT	3.2		2015-06-07 10:22:03
USGS	364200119420001	014S021E17Q001M	07	99133	2015-04-14 11:00:00	PDT	2.85		2015-06-07 10:22:03
USGS	364200119420002	014S021E17P001M	01	00010	2014-06-03 10:30:00	PDT	21.9		2015-06-07 10:24:03
USGS	364200119420002	014S021E17P001M	02	00095	2014-06-03 00:15:00	PDT	926		2015-06-07 10:24:03
USGS	364200119420002	014S021E17P001M	04	00400	2014-06-03 12:00:00	PDT	7.5		2015-06-07 10:24:03
USGS	364200119420002	014S021E17P001M	06	00300	2014-06-03 11:30:00	PDT	6.7		2015-06-07 10:24:03
USGS	364200119420003	014S021E17Q002M	01	75969	2015-06-02 12:00:00	PDT	753.7		2015-06-08 12:57:04
USGS	364200119420003	014S021E17Q002M	02	00095	2015-06-02 10:00:00	PDT	854		2015-06-08 12:57:04
USGS	364200119420003	014S021E17Q002M	03	00010	2015-06-02 10:00:00	PDT	20.62		2015-06-08 12:57:04
USGS	364200119420003	014S021E17Q002M	04	72151	2015-06-02 10:00:00	PDT	21.821		2015-06-08 12:57:04
USGS	364358120314906	014S013E11D006M	01	50012	2015-05-07 11:00:00	PST	0.33066		2015-06-07 10:28:04
USGS	364358120314906	014S013E11D006M	06	72019	2015-05-07 11:00:00	PST	387.75		2015-06-07 10:28:04
USGS	364422120210601	014S015E05J001M	01	72019	2014-03-12 12:44:00	PST	41.71		2015-06-07 10:30:04
USGS	364422120210601	014S015E05J001M	02	62611	2014-03-12 12:44:00	PST	118.69		2015-06-07 10:30:04
USGS	364518120222001	013S015E31J006M	01	72020	2015-05-08 13:00:00	PST	-32.32		2015-06-07 10:32:04
USGS	364518120222001	013S015E31J006M	02	72019	2015-05-08 13:00:00	PST	184.32		2015-06-07 10:32:04
USGS	365325120391501	012S012E16H002M	01	50012	2015-05-07 08:00:00	PST	0.46018		2015-06-07 10:34:04
USGS	365325120391504	012S012E16H005M	01	72019	2015-05-07 08:00:00	PST	143.97		2015-06-07 10:36:03
USGS	365325120391505	012S012E16H006M	01	72019	2015-05-07 09:00:00	PST	60.10		2015-06-07 10:38:03
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	04	80154	2011-09-23 23:45:00	PST	65		2015-06-07 11:01:22
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	05	80154	2011-09-23 23:45:00	PST	102		2015-06-07 11:01:22
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	10	00010	2015-06-10 09:00:00	PST	21.4		2015-06-10 13:09:03
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	11	00010	2015-06-10 09:00:00	PST	21.4		2015-06-10 13:09:03
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	14	72147	2015-06-10 09:00:00	PST	26.53		2015-06-10 13:09:03
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	15	72147	2015-06-10 09:00:00	PST	46.95		2015-06-10 13:09:03
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	16	63680	2015-06-10 09:00:00	PST	42.6		2015-06-10 13:09:03
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	17	63680	2015-06-10 09:00:00	PST	42.2		2015-06-10 13:09:03
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	20	00301	2015-06-10 09:00:00	PST	89		2015-06-10 13:09:03
USGS	373025122065901	SAN FRANCISCO BAY A OLD DUMBARTON BR NR NEWARK CA	01	00065	2015-06-10 10:00:00	PDT	3.91		2015-06-10 13:13:03
USGS	373817118514101	003S028E35NS02M HOT C FH	02	00010	2015-04-13 16:00:00	PST	15.7		2015-06-07 10:52:03
USGS	373818118513301	003S028E35NS03M HOT C FH	01	00065	2015-06-10 09:00:00	PST	0.46		2015-06-10 13:03:03
USGS	373818118513301	003S028E35NS03M HOT C FH	02	00060	2015-06-10 09:00:00	PST	5.6		2015-06-10 13:03:03
USGS	373819119014201	003S027E31R001M	01	50011	2014-07-16 08:00:00	PST	80.70		2015-06-07 10:56:02
USGS	373819119014201	003S027E31R001M	03	00025	2012-10-19 08:00:00	PST	9		2015-06-07 10:56:02
USGS	373822118514401	003S028E34RS01M HOT C FH	01	00095	2013-10-29 23:45:00	PST	Dis		2015-06-07 10:59:03
USGS	373822118514401	003S028E34RS01M HOT C FH	04	00065	2015-06-10 09:00:00	PST	0.16		2015-06-10 13:03:03
USGS	373822118514401	003S028E34RS01M HOT C FH	05	00060	2015-06-10 09:00:00	PST	1.1		2015-06-10 13:03:03
USGS	373822118514401	003S028E34RS01M HOT C FH	06	00010	2015-06-10 09:00:00	PST	16.4		2015-06-10 13:03:03
USGS	373829118505801	003S028E35KS01M HOT C FH	01	00065	2015-06-10 09:00:00	PST	0.47		2015-06-10 13:03:03
USGS	373829118505801	003S028E35KS01M HOT C FH	02	00060	2015-06-10 09:00:00	PST	4.3		2015-06-10 13:03:03
USGS	373829118505801	003S028E35KS01M HOT C FH	03	00010	2014-01-21 23:45:00	PST	11.4		2015-06-07 11:03:04
USGS	374004122092001	003S003W14K015M	01	50012	2015-03-12 08:00:00	PST	0.00076		2015-06-07 11:12:03
USGS	374004122092102	003S003W14K018M	01	72019	2015-03-12 09:00:00	PST	20.84		2015-06-07 11:14:04
USGS	374004122092103	003S003W14K019M	01	72019	2015-03-12 09:00:00	PST	12.11		2015-06-07 11:17:03
USGS	374005122092001	003S003W14K016M	01	50012	2015-03-12 08:00:00	PST	0.00205		2015-06-07 11:24:03
USGS	374005122092001	003S003W14K016M	02	75969	2015-03-12 08:00:00	PST	1025.4		2015-06-07 11:24:03
USGS	374811122235001	SAN FRANCISCO BAY A PIER 17 A SAN FRANCISCO CA	01	00010	2015-06-10 09:00:00	PST	15.6		2015-06-10 13:09:03
USGS	374811122235001	SAN FRANCISCO BAY A PIER 17 A SAN FRANCISCO CA	02	00095	2015-06-10 09:00:00	PST	48200		2015-06-10 13:09:03
USGS	374811122235001	SAN FRANCISCO BAY A PIER 17 A SAN FRANCISCO CA	03	90860	2015-06-10 09:00:00	PST	31.4		2015-06-10 13:09:03
USGS	374811122235001	SAN FRANCISCO BAY A PIER 17 A SAN FRANCISCO CA	05	72147	2015-06-10 09:00:00	PST	22.95		2015-06-10 13:09:03
USGS	374811122235001	SAN FRANCISCO BAY A PIER 17 A SAN FRANCISCO CA	06	63680	2015-06-10 09:00:00	PST	8.0		2015-06-10 13:09:03
USGS	374811122235001	SAN FRANCISCO BAY A PIER 17 A SAN FRANCISCO CA	07	00301	2015-06-10 09:00:00	PST	88		2015-06-10 13:09:03
USGS	374938122251801	SAN FRANCISCO BAY A NE SHORE ALCATRAZ ISLAND CA	01	00095	2015-06-10 09:00:00	PST	46700		2015-06-10 13:09:03
USGS	374938122251801	SAN FRANCISCO BAY A NE SHORE ALCATRAZ ISLAND CA	02	00010	2015-06-10 09:00:00	PST	16.0		2015-06-10 13:09:03
USGS	374938122251801	SAN FRANCISCO BAY A NE SHORE ALCATRAZ ISLAND CA	04	63680	2015-06-10 09:00:00	PST	25.9		2015-06-10 13:09:03
USGS	374938122251801	SAN FRANCISCO BAY A NE SHORE ALCATRAZ ISLAND CA	05	80154	2015-06-10 09:00:00	PST	66		2015-06-10 13:09:03
USGS	374938122251801	SAN FRANCISCO BAY A NE SHORE ALCATRAZ ISLAND CA	08	90860	2015-06-10 09:00:00	PST	30.3		2015-06-10 13:09:03
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	01	00095	2015-02-25 10:00:00	PST	37600		2015-06-07 11:42:03
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	02	00010	2014-10-29 08:30:00	PST	17.5		2015-06-07 11:42:03
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	03	63680	2014-10-29 08:30:00	PST	2.8		2015-06-07 11:42:03
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	05	00095	2015-01-07 10:15:00	PST	42100		2015-06-07 11:42:03
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	06	00010	2014-10-29 08:30:00	PST	17.5		2015-06-07 11:42:03
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	07	63680	2014-10-29 08:30:00	PST	-0.70		2015-06-07 11:42:03
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	09	80154	2014-06-12 07:30:00	PST	155		2015-06-07 11:42:03
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	10	80154	2014-10-29 08:30:00	PST	10		2015-06-07 11:42:03
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	13	00301	2014-10-29 08:30:00	PST	92		2015-06-07 11:42:03
USGS	375805121121101	001N007E03D002M	01	72019	2015-06-09 22:00:00	PDT	93.90		2015-06-10 01:59:03
USGS	375805121121102	001N007E03D003M	01	72019	2015-06-09 22:00:00	PDT	94.17		2015-06-10 01:59:03
USGS	375805121121103	001N007E03D004M	01	72019	2015-06-09 22:00:00	PDT	74.96		2015-06-10 01:59:03
USGS	375805121121104	001N007E03D005M	01	72019	2015-06-09 22:00:00	PDT	57.21		2015-06-10 01:59:03
USGS	384041121410301	CACHE C SETTLING BASIN SITE B NR WOODLAND CA	01	00065	2013-01-31 23:45:00	PST	32.25		2015-06-07 12:34:04
USGS	385525122335501	CACHE C PRECIP GAGE NR LOWER LAKE CA	01	00045	2015-06-10 10:30:00	PDT	Dis		2015-06-10 13:39:03
USGS	390500122321601	INDIAN VALLEY DAM PRECIP GAGE NR CLEARLAKE OAKS CA	01	00045	2015-06-10 10:00:00	PDT	Dis		2015-06-10 13:13:03
USGS	390959120083601	TRUCKEE R PRECIP GAGE A TAHOE CITY CA	02	00045	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:11:03
USGS	391056122420801	BARTLETT SPRINGS PRECIP GAGE A BARTLETT SPRINGS CA	01	00045	2015-06-10 09:45:00	PDT	0.00		2015-06-10 13:01:02
USGS	391930120165301	DONNER LK PRECIP GAGE NR TRUCKEE CA	05	00045	2015-06-10 10:00:00	PDT	0.00		2015-06-10 13:05:03
USGS	392541120015901	TRUCKEE R PRECIP GAGE A FARAD CA	03	00045	2015-06-10 10:30:00	PDT	0.00		2015-06-10 13:41:03
USGS	392724120171001	INDEPENDENCE C PRECIP GAGE NR TRUCKEE CA	02	72192	2015-06-10 10:00:00	PDT	12.65		2015-06-10 13:03:03
USGS	415007121102001	CLEAR LK RES NR NEWELL CA	01	00010	2013-09-09 00:00:00	PDT	21.3		2015-06-07 12:52:03
USGS	415007121102001	CLEAR LK RES NR NEWELL CA	02	00095	2013-09-09 00:00:00	PDT	414		2015-06-07 12:52:03
